latitude,era5_elevation_m,era5_land_elevation_m,era5_pressure_hpa,era5_land_pressure_hpa,era5_altitude_m,era5_land_altitude_m,elevation_difference_m,pressure_difference_hpa,altitude_difference_m,expected_pressure_difference_hpa,era5_land_available
36.15939597315436,88.0922959093816,173.5657162882326,1003.9966233221477,996.011371644295,573.4227310849801,588.8370960350953,85.473420378851,-7.985251677852716,15.414364950115214,-9.822144717096954,True
36.16442953020134,88.91996788580387,176.9428342455926,1003.9062206375839,995.5155662751677,573.4889804842662,587.8851881384826,88.02286635978872,-8.390654362416285,14.396207654216369,-10.11308930777971,True
36.169463087248324,89.74763986222732,180.31995220295732,1003.8158179530202,995.0197609060396,573.5550627814067,586.9301783750957,90.57231234073001,-8.79605704698065,13.375115593688975,-10.403917112895988,True
36.1744966442953,90.5753118386496,183.6970701603173,1003.7254152684565,994.5239555369122,573.6209779550111,585.9720643418685,93.12175832166771,-9.201459731544219,12.351086386857446,-10.694628170997985,True
36.17953020134228,91.40298381507188,187.0741881176773,1003.6350125838927,994.0281501677849,573.6867259837,585.0108436325265,95.67120430260542,-9.606862416107788,11.324117648826586,-10.985222520622175,True
36.18456375838926,92.23065579149414,190.45130607503728,1003.544609899329,993.5323447986574,573.7523068460696,584.0465138375853,98.22065028354314,-10.012265100671584,10.294206991515694,-11.275700200287636,True
36.189597315436245,93.05832776791759,193.82842403240204,1003.454207214765,993.0365394295294,573.8177205207152,583.0790725443178,100.77009626448445,-10.417667785235608,9.261352023602626,-11.566061248496926,True
36.19463087248322,93.88599974433986,197.20554198976203,1003.3638045302013,992.540734060402,573.8829669862457,582.1085173368049,103.31954224542217,-10.82307046979929,8.22555035055916,-11.856305703734437,True
36.1996644295302,94.71367172076214,200.582659947122,1003.2734018456375,992.0449286912747,573.9480462212412,581.1348457958811,105.86898822635987,-11.22847315436286,7.186799574639963,-12.146433604468841,True
36.20469798657718,95.54134369718442,200.30252242699126,1003.1829991610738,992.0151635906041,574.0129582042973,580.6646407639088,104.76117872980684,-11.16783557046972,6.651682559611459,-12.016657847678966,True
36.20973154362416,96.3690156736067,199.76115237275798,1003.09259647651,992.0186870805369,574.0777029139774,580.230528413244,103.39213669915128,-11.073909395973146,6.152825499266555,-11.856962197424211,True
36.214765100671144,97.19668765003013,199.21978231852395,1003.0021937919462,992.0222105704697,574.1422803288738,579.7964284833422,102.02309466849383,-10.97998322147646,5.65414815446843,-11.697337676865951,True
36.21979865771812,98.02435962645241,198.67841226429064,1002.9117911073824,992.0257340604028,574.2066904275415,579.3623409741607,100.65405263783823,-10.886057046979658,5.155650546619199,-11.537784257390314,True
36.2248322147651,98.85203160287469,198.1370422100574,1002.8213884228188,992.0292575503356,574.2709331885476,578.9282658856454,99.2850106071827,-10.792130872483199,4.657332697097786,-11.378301910398124,True
36.22986577181208,99.67970357929697,197.59567215582413,1002.7309857382551,992.0327810402684,574.3350085904545,578.4942032177316,97.91596857652716,-10.698204697986625,4.159194627277088,-11.218890607305745,True
36.23489932885906,100.50737555571924,197.05430210159082,1002.6405830536913,992.0363045302013,574.3989166118126,578.0601529703758,96.54692654587159,-10.604278523490052,3.661236358563201,-11.059550319544881,True
36.23993288590604,101.33504753214268,196.5129320473568,1002.5501803691275,992.0398280201343,574.4626572311806,577.6261151435234,95.17788451521412,-10.510352348993138,3.1634579123427784,-10.900281018562325,True
36.24496644295302,102.16271950856495,195.97156199312352,1002.4597776845637,992.0433515100672,574.5262304271007,577.1920897371216,93.80884248455857,-10.416426174496564,2.665859310020892,-10.741082675820843,True
36.25,102.99039148498723,195.43019193889026,1002.369375,992.046875,574.5896361781166,576.7580767511056,92.43980045390303,-10.322499999999991,2.1684405729889704,-10.581955262797827,True
